Date,Hang Seng CEI,HSCEI_return,Euro Stoxx 50,STOXX50E_return,Crude Oil WTI,WTICL_return
2016-08-16,9707.99,-9.27E-05,3016.19,-0.009997867,46.58,0.01836467
2016-08-17,9641.76,-0.006822216,2980.54,-0.011819547,46.79,0.004508373
2016-08-18,9654.69,0.001341041,2995.3,0.004952123,48.22,0.030562086
2016-08-19,9606.17,-0.005025537,2968.2,-0.009047508,48.52,0.006221485
2016-08-22,9602.65,-0.000366431,2960.37,-0.002637962,47.05,-0.030296785
2016-08-23,9586.99,-0.0016308,2993.73,0.011268862,48.1,0.022316684
2016-08-24,9507.09,-0.008334211,3008.59,0.004963707,46.77,-0.027650728
2016-08-25,9504.78,-0.000242977,2987.69,-0.006946776,47.33,0.011973487
2016-08-26,9550.04,0.004761815,3010.36,0.007587802,47.64,0.006549757
2016-08-29,9497.82,-0.00546804,2998.5,-0.003939728,46.98,-0.013853904
2016-08-30,9597.25,0.010468718,3030.75,0.010755378,46.35,-0.013409962
2016-08-31,9541.8,-0.005777697,3023.13,-0.002514229,44.7,-0.035598706
2016-09-01,9606.08,0.006736674,3017.49,-0.001865616,43.16,-0.034451902
2016-09-02,9686.88,0.008411339,3079.74,0.020629729,44.44,0.02965709
2016-09-05,9830.57,0.014833465,3077.66,-0.000675382,45.07,0.021763772
2016-09-06,9938.39,0.010967828,3070.16,-0.002436916,44.83,-0.00532505
2016-09-07,9970.19,0.003199713,3091.66,0.007002892,45.5,0.014945349
2016-09-08,10008.21,0.003813368,3083.54,-0.002626421,47.62,0.046593407
2016-09-09,10057.97,0.004971918,3053.2,-0.00983934,45.88,-0.036539269
2016-09-12,9654.08,-0.040156214,3012.88,-0.013205817,46.29,0.008936356
2016-09-13,9571.06,-0.008599473,2974.8,-0.01263907,44.9,-0.030028084
2016-09-14,9542.52,-0.002981906,2964.9,-0.003327955,43.58,-0.029398664
2016-09-15,9595.73,0.005576095,2973.77,0.002991669,43.91,0.007572281
2016-09-19,9747.75,0.015842463,2968.31,0.011263095,43.3,0.006274692
2016-09-20,9751.44,0.000378549,2964.86,-0.001162278,43.44,0.003233256
2016-09-21,9849.06,0.010010829,2982.18,0.00584176,45.34,0.04373849
2016-09-22,9893.8,0.004542565,3051.69,0.023308452,46.32,0.021614468
2016-09-23,9796.01,-0.009883968,3032.31,-0.00635058,44.48,-0.039723661
2016-09-26,9629.35,-0.017013049,2975.88,-0.018609575,45.93,0.032598921
2016-09-27,9746.56,0.012172161,2970.84,-0.001693617,44.67,-0.02743305
2016-09-28,9719.84,-0.00274148,2991.11,0.006822986,47.05,0.053279606
2016-09-29,9794.33,0.007663706,2991.58,0.000157132,47.83,0.016578108
2016-09-30,9581.93,-0.021686016,3002.24,0.003563334,48.24,0.008572026
2016-10-03,9683.37,0.010586594,2998.5,-0.001245737,48.81,0.01181592
2016-10-04,9756.77,0.007580006,3029.5,0.010338503,48.69,-0.002458513
2016-10-05,9811.18,0.005576641,3026.28,-0.001062882,49.83,0.023413432
2016-10-06,9947.1,0.013853583,3021.58,-0.001553062,50.44,0.012241622
2016-10-07,9923.82,-0.002340381,3000.57,-0.006953316,49.81,-0.012490087
2016-10-11,9804.47,-0.012026619,3020.69,-0.004964161,50.79,-0.01090555
2016-10-12,9673.2,-0.013388791,3008.03,-0.004191095,50.18,-0.012010238
2016-10-13,9496.85,-0.018230782,2975.04,-0.010967311,50.44,0.005181347
2016-10-14,9601.4,0.011008913,3025.19,0.016856916,50.35,-0.001784298
2016-10-17,9541.08,-0.006282417,3008.72,-0.005444286,49.94,-0.008142999
2016-10-18,9720.2,0.018773556,3046.99,0.012719695,50.29,0.00700841
2016-10-19,9641.22,-0.008125347,3055.94,0.002937325,51.6,0.026048916
2016-10-20,9686.38,0.004684055,3076.63,0.006770421,50.43,-0.022674419
2016-10-24,9852.9,0.017191149,3093.86,0.005267006,50.52,-0.006489676
2016-10-25,9837.7,-0.001542693,3087.41,-0.002084774,49.96,-0.011084719
2016-10-26,9698.85,-0.014114071,3080.98,-0.002082652,49.18,-0.01561249
2016-10-27,9608.91,-0.009273264,3085.17,0.001359957,49.72,0.010980073
2016-10-28,9515.32,-0.009739918,3079.24,-0.001922098,48.7,-0.020514883
2016-10-31,9559.39,0.004631478,3055.25,-0.007790883,46.86,-0.037782341
2016-11-01,9706.2,0.015357674,3023.15,-0.010506505,46.67,-0.004054631
2016-11-02,9519.87,-0.019197008,2980.17,-0.014216959,45.34,-0.028497964
2016-11-03,9482.01,-0.003976945,2973.49,-0.002241483,44.66,-0.014997794
2016-11-04,9491.51,0.001001897,2954.53,-0.006376346,44.07,-0.013210927
2016-11-07,9608.24,0.012298359,3009.28,0.018530866,44.89,0.018606762
2016-11-08,9659.85,0.005371431,3023.43,0.004702121,44.98,0.002004901
2016-11-09,9378.66,-0.029109148,3056.29,0.010868451,45.27,0.00644731
2016-11-10,9545.85,0.01782664,3046.59,-0.003173783,44.66,-0.013474707
2016-11-11,9433.37,-0.011783131,3030.02,-0.005438868,43.41,-0.027989252
2016-11-14,9342.87,-0.009593602,3039.8,0.003227701,43.32,-0.002073255
2016-11-15,9398.1,0.00591146,3049.72,0.003263373,45.81,0.057479224
2016-11-16,9362.54,-0.003783744,3026.36,-0.00765972,45.57,-0.005239031
2016-11-17,9326.54,-0.00384511,3041.79,0.005098534,45.42,-0.003291639
2016-11-18,9349.31,0.00244142,3020.83,-0.00689068,45.69,0.005944518
2016-11-21,9444.71,0.010203962,3032.97,0.004018763,47.49,0.039395929
2016-11-22,9651.45,0.021889502,3044.33,0.003745504,48.03,0.011370815
2016-11-23,9665.99,0.001506509,3032.14,-0.004004165,47.96,-0.001457422
2016-11-24,9678.77,0.001322162,3040.6,0.002790109,47.98,0.000417014
2016-11-25,9790.23,0.011515926,3048.38,0.002558706,46.06,-0.040016674
2016-11-28,9875.54,0.008713789,3016.8,-0.010359601,47.08,0.022145028
2016-11-29,9846.21,-0.002969964,3038.42,0.007166534,45.23,-0.039294817
2016-11-30,9838.06,-0.00082773,3051.61,0.004341072,49.44,0.093079814
2016-12-01,9892.31,0.005514299,3030.98,-0.006760366,51.06,0.03276699
2016-12-02,9781.23,-0.011228924,3015.13,-0.005229332,51.68,0.012142577
2016-12-05,9711.8,-0.007098289,3052.75,0.012477074,51.79,0.002128483
2016-12-06,9768.85,0.005874297,3100.76,0.015726804,50.93,-0.016605522
2016-12-07,9829.58,0.006216699,3142.24,0.013377366,49.77,-0.02277636
2016-12-08,9896.82,0.006840577,3185.79,0.01385954,50.84,0.021498895
2016-12-09,9867.95,-0.002917099,3197.54,0.003688253,51.5,0.012981904
2016-12-12,9699.31,-0.017089669,3199.11,0.000491002,52.83,0.025825243
2016-12-13,9719.94,0.002126955,3236.71,0.011753269,52.98,0.002839296
2016-12-14,9706.15,-0.001418733,3211.71,-0.007723892,51.04,-0.036617592
2016-12-15,9479.16,-0.023386204,3249.74,0.011841044,50.9,-0.002742947
2016-12-16,9470.33,-0.000931517,3259.24,0.002923311,51.9,0.019646365
2016-12-19,9377.43,-0.009809584,3257.85,-0.00042648,52.12,0.004238921
2016-12-20,9283.41,-0.010026201,3279.41,0.006617861,52.23,0.002110514
2016-12-21,9331.63,0.005194212,3270.75,-0.002640719,52.49,0.004977982
2016-12-22,9200.24,-0.01408007,3269.51,-0.000379118,52.95,0.008763574
2016-12-23,9181.75,-0.00200973,3273.97,0.001364119,53.02,0.001322002
2016-12-28,9300.63,0.012947423,3278.72,5.80E-05,54.06,0.00296846
2016-12-29,9312.76,0.001304213,3271.76,-0.00212278,53.77,-0.00536441
2016-12-30,9394.87,0.008816935,3290.52,0.005733917,53.72,-0.000929887
2017-01-03,9459.55,0.006884608,3315.02,0.0019192,52.33,-0.031464001
2017-01-04,9440.99,-0.001962038,3317.52,0.000754143,53.26,0.017771833
2017-01-05,9598.68,0.016702697,3316.47,-0.000316501,53.76,0.009387908
2017-01-06,9611.05,0.001288719,3321.17,0.001417169,53.99,0.004278274
2017-01-09,9602.32,-0.000908329,3308.97,-0.003673404,51.96,-0.037599555
2017-01-10,9664.19,0.006443235,3306.21,-0.000834096,50.82,-0.021939954
2017-01-11,9733.9,0.007213227,3307.94,0.000523258,52.25,0.028138528
2017-01-12,9723.05,-0.001114661,3286.7,-0.006420915,53.01,0.014545455
2017-01-13,9787.34,0.006612123,3324.34,0.011452217,52.37,-0.012073194
2017-01-16,9666.09,-0.012388453,3294.53,-0.008967193,52.52,0.001334604
2017-01-17,9702.19,0.003734706,3285.04,-0.002880532,52.48,-0.000761615
2017-01-18,9802.86,0.010376008,3294,0.002727516,51.08,-0.026676829
2017-01-19,9792.37,-0.001070096,3290.33,-0.001114147,51.37,0.005677369
2017-01-20,9715.72,-0.007827523,3299.44,0.002768719,52.42,0.020439945
2017-01-23,9726.82,0.001142478,3273.04,-0.008001358,52.75,0.006295307
2017-01-24,9759.26,0.003335108,3281.53,0.002593919,53.18,0.008151659
2017-01-25,9742.32,-0.001735787,3326.15,0.013597316,52.75,-0.008085747
2017-01-26,9854.36,0.011500341,3319.13,-0.002110548,53.78,0.019526066
2017-01-27,9804.05,-0.005105354,3303.33,-0.004760284,53.17,-0.011342507
2017-02-01,9756.61,-0.004838817,3258.92,0.008741194,53.88,0.020261314
2017-02-02,9696.32,-0.0061794,3253.61,-0.001629374,53.54,-0.006310319
2017-02-03,9683.23,-0.001349997,3273.11,0.005993343,53.83,0.005416511
2017-02-06,9840.26,0.016216696,3238.31,-0.01063209,53.01,-0.015233141
2017-02-07,9846.06,0.000589415,3235.71,-0.000802888,52.17,-0.015846067
2017-02-08,9955.34,0.011098856,3238.04,0.000720089,52.34,0.003258578
2017-02-09,10075.17,0.012036756,3277.79,0.012275945,53,0.012609859
2017-02-10,10125.21,0.004966666,3270.83,-0.002123382,53.86,0.016226415
2017-02-13,10257.84,0.013098988,3305.23,0.010517208,52.93,-0.017266988
2017-02-14,10254.44,-0.000331454,3308.89,0.001107336,53.2,0.005101077
2017-02-15,10436.04,0.017709402,3323.71,0.004478843,53.11,-0.001691729
2017-02-16,10455.02,0.001818698,3311.04,-0.003812005,53.36,0.004707211
2017-02-17,10360.13,-0.009076023,3308.81,-0.000673504,53.4,0.000749625
2017-02-20,10445.48,0.008238314,3312.39,0.00108196,53.97,0.003346347
2017-02-21,10408.56,-0.003534543,3339.33,0.0081331,54.06,0.001667593
2017-02-22,10537.58,0.012395567,3339.27,-1.80E-05,53.59,-0.008694044
2017-02-23,10521.53,-0.00152312,3333.96,-0.001590168,54.45,0.01604777
2017-02-24,10418.66,-0.009777095,3304.09,-0.008959316,53.99,-0.008448118
2017-02-27,10330.85,-0.008428147,3309.3,0.001576834,54.05,0.001111317
2017-02-28,10297.96,-0.003183668,3319.61,0.003115462,54.01,-0.000740056
2017-03-01,10287.98,-0.000969124,3390.2,0.021264546,53.83,-0.003332716
2017-03-02,10246.89,-0.003993981,3384.71,-0.001619373,52.61,-0.022663942
2017-03-03,10144.47,-0.009995228,3403.39,0.005518937,53.33,0.013685611
2017-03-06,10171.1,0.002625076,3387.46,-0.004680627,53.2,-0.002437652
2017-03-07,10229.68,0.005759456,3385.12,-0.000690783,53.14,-0.00112782
2017-03-08,10280.31,0.004949324,3389.62,0.001329347,50.28,-0.053820098
2017-03-09,10095.79,-0.017948875,3409.89,0.005980021,49.28,-0.019888624
2017-03-10,10069.1,-0.002643676,3416.27,0.001871028,48.49,-0.016030844
2017-03-13,10258.71,0.018830879,3415.49,-0.000228319,48.4,-0.001856053
2017-03-14,10315.23,0.005509465,3399.43,-0.004702107,47.72,-0.014049587
2017-03-15,10272.83,-0.004110427,3409.32,0.002909311,48.86,0.023889355
2017-03-16,10526.46,0.024689399,3439.96,0.008987129,48.75,-0.00225133
2017-03-17,10513.52,-0.001229283,3448.41,0.002456424,48.78,0.000615385
2017-03-20,10583.98,0.006701847,3437.48,-0.003169577,48.22,-0.011480115
2017-03-21,10644.15,0.005685007,3429.62,-0.002286559,47.34,-0.018249689
2017-03-22,10456.96,-0.017586186,3420.7,-0.002600871,48.04,0.01478665
2017-03-23,10487.45,0.002915761,3452.18,0.009202795,47.7,-0.007077435
2017-03-24,10477.81,-0.000919194,3444.15,-0.002326066,47.97,0.005660377
2017-03-27,10362.02,-0.011050973,3437.14,-0.002035335,47.73,-0.005003127
2017-03-28,10425.89,0.006163856,3465.07,0.008125942,48.37,0.013408758
2017-03-29,10437.51,0.001114533,3475.27,0.002943663,49.51,0.023568327
2017-03-30,10355.71,-0.007837118,3481.58,0.001815686,50.35,0.016966269
2017-03-31,10273.67,-0.007922199,3500.93,0.005557821,50.6,0.004965243
2017-04-03,10314.52,0.003976184,3472.94,-0.007995018,50.24,-0.007114625
2017-04-05,10365.32,0.004925096,3472.58,-0.002607951,51.15,0.002351558
2017-04-06,10276.41,-0.008577642,3489.57,0.004892616,51.7,0.010752688
2017-04-07,10273.8,-0.00025398,3495.8,0.00178532,52.24,0.010444874
2017-04-10,10253.79,-0.001947673,3480.44,-0.004393844,53.08,0.016079632
2017-04-11,10165.98,-0.008563663,3470.04,-0.002988128,53.4,0.006028636
2017-04-12,10208.31,0.004163888,3468.51,-0.000440917,53.11,-0.005430712
2017-04-13,10204.34,-0.000388899,3448.26,-0.005838242,53.18,0.001318019
2017-04-18,10043.52,-0.015759961,3409.78,-0.011159251,52.41,-0.004558405
2017-04-19,9983.73,-0.005953092,3420.99,0.003287602,50.44,-0.037588247
2017-04-20,10056.17,0.007255805,3440.03,0.00556564,50.27,-0.003370341
2017-04-21,10050.02,-0.000611565,3440.27,6.98E-05,49.62,-0.012930177
2017-04-24,10107.63,0.005732327,3577.38,0.03985443,49.23,-0.007859734
2017-04-25,10272.07,0.016268898,3583.16,0.001615708,49.56,0.00670323
2017-04-26,10317.63,0.004435328,3578.71,-0.001241921,49.62,0.001210654
2017-04-27,10261.25,-0.005464433,3563.29,-0.004308815,48.97,-0.013099557
2017-04-28,10219.89,-0.004030698,3559.59,-0.001038366,49.33,0.00735144
2017-05-02,10173.62,-0.004527446,3578.21,0.00523094,47.66,-0.024160524
2017-05-04,10088.02,-0.008413918,3627.88,0.011608226,45.52,-0.048097031
2017-05-05,9926.26,-0.016034861,3658.79,0.008520127,46.22,0.015377856
2017-05-08,9982.42,0.00565772,3642.11,-0.004558884,46.43,0.004543488
2017-05-09,10128.99,0.014682812,3649.08,0.001913726,45.88,-0.011845789
2017-05-10,10227.42,0.009717652,3645.74,-0.000915299,47.33,0.031604185
2017-05-11,10257.63,0.002953824,3623.55,-0.006086556,47.83,0.010564124
2017-05-12,10282.65,0.00243916,3637.52,0.003855335,47.84,0.000209074
2017-05-15,10450.35,0.016309025,3641.88,0.001198619,48.85,0.02111204
2017-05-16,10433.69,-0.001594205,3641.89,2.75E-06,48.66,-0.003889458
2017-05-17,10383.14,-0.004844882,3584.83,-0.015667689,49.07,0.008425812
2017-05-18,10271.35,-0.010766493,3562.22,-0.006307133,49.35,0.005706134
2017-05-19,10267.39,-0.000385538,3587.01,0.006959143,50.33,0.019858156
2017-05-22,10374.32,0.010414526,3576.53,-0.002921653,50.73,0.007947546
2017-05-23,10395.28,0.002020373,3595.03,0.005172611,51.47,0.014587029
2017-05-24,10390.87,-0.000424231,3586.62,-0.002339341,51.36,-0.002137167
2017-05-25,10571.6,0.017393154,3584.55,-0.000577145,48.9,-0.047897196
2017-05-26,10579.67,0.000763366,3579.02,-0.001542732,49.8,0.018404908
2017-05-29,10619.34,0.003749644,3578.95,-1.96E-05,49.97,0.000600721
2017-05-31,10602.97,-0.001541527,3554.59,-0.001861722,48.32,-0.026983488
2017-06-01,10619.88,0.001594836,3567.02,0.003496887,48.36,0.000827815
2017-06-02,10666.43,0.004383289,3591.82,0.006952582,47.66,-0.014474773
2017-06-05,10597.05,-0.006504519,3579.55,-0.003416095,47.4,-0.005455308
2017-06-06,10606.26,0.00086911,3554.18,-0.007087483,48.19,0.016666667
2017-06-07,10611.46,0.000490276,3548.84,-0.001502456,45.72,-0.051255447
2017-06-08,10649.9,0.003622499,3563.88,0.004238005,45.64,-0.001749781
2017-06-09,10592.17,-0.005420708,3586.07,0.00622636,45.83,0.004163015
2017-06-12,10485.85,-0.010037603,3543.95,-0.011745448,46.08,0.005454942
2017-06-13,10525.74,0.003804174,3557.87,0.003927821,46.46,0.008246528
2017-06-14,10514.91,-0.001028906,3547.15,-0.003013039,44.73,-0.037236332
2017-06-15,10346.15,-0.016049591,3525.46,-0.006114768,44.46,-0.006036217
2017-06-16,10384.89,0.003744388,3543.88,0.00522485,44.74,0.006297796
2017-06-19,10520.8,0.013087284,3579.58,0.010073705,44.2,-0.012069736
2017-06-20,10468.48,-0.004973006,3560.66,-0.005285536,43.23,-0.021945701
2017-06-21,10393.59,-0.007153856,3554.35,-0.001772143,42.53,-0.016192459
2017-06-22,10402.76,0.000882275,3555.76,0.000396697,42.74,0.004937691
2017-06-23,10430.04,0.002622381,3543.68,-0.003397305,43.01,0.006317267
2017-06-26,10530.66,0.009647135,3561.76,0.005102041,43.38,0.008602651
2017-06-27,10498.07,-0.003094773,3538.32,-0.006581016,44.24,0.019824804
2017-06-28,10408.19,-0.008561574,3535.7,-0.000740464,44.74,0.011301989
2017-06-29,10432.02,0.002289543,3471.33,-0.01820573,44.93,0.004246759
2017-06-30,10365.22,-0.006403362,3441.88,-0.00848378,46.04,0.024705097
2017-07-03,10412.48,0.004559479,3491.81,0.014506607,47.07,0.022371851
2017-07-04,10305.98,-0.010228111,3479.47,-0.003533984,47.13,0.001274697
2017-07-05,10380.73,0.007253071,3478.41,-0.000304644,45.13,-0.042435816
2017-07-06,10346.32,-0.003314796,3462.06,-0.004700423,45.52,0.008641702
2017-07-07,10251.83,-0.009132716,3463.84,0.000514145,44.23,-0.028339192
2017-07-10,10214.58,-0.003633498,3478.06,0.00410527,44.4,0.003843545
2017-07-11,10416.2,0.019738452,3464.48,-0.003904475,45.04,0.014414414
2017-07-12,10517.37,0.009712755,3515.23,0.014648663,45.49,0.009991119
2017-07-13,10677.44,0.015219584,3527.83,0.003584403,46.08,0.012969883
2017-07-14,10728.07,0.004741773,3525.94,-0.00053574,46.54,0.009982639
2017-07-17,10783.19,0.005137923,3516.35,-0.002719842,46.02,-0.011173184
2017-07-18,10755.28,-0.002588288,3478.68,-0.010712813,46.4,0.008257279
2017-07-19,10860.52,0.009784961,3500.28,0.006209252,47.12,0.015517241
2017-07-20,10846.83,-0.001260529,3499.49,-0.000225696,46.79,-0.007003396
2017-07-21,10787.13,-0.005503912,3451.71,-0.013653418,45.77,-0.02179953
2017-07-24,10820.95,0.003135218,3453.17,0.000422979,46.34,0.012453572
2017-07-25,10782.74,-0.003531113,3473.54,0.005898928,47.89,0.033448425
2017-07-26,10831.5,0.004522042,3491.19,0.005081272,48.75,0.01795782
2017-07-27,10858.19,0.002464109,3493.14,0.000558549,49.04,0.005948718
2017-07-28,10756.08,-0.009403961,3467.73,-0.007274258,49.71,0.013662316
2017-07-31,10827.84,0.006671576,3449.36,-0.005297414,50.17,0.009253671
2017-08-01,11024.13,0.018128269,3477.39,0.008126145,49.16,-0.020131553
2017-08-02,11055.42,0.002838319,3459.32,-0.005196426,49.59,0.008746949
2017-08-03,11002.2,-0.004813928,3466.37,0.002037973,49.03,-0.011292599
2017-08-04,11003.08,8.00E-05,3507.41,0.011839475,49.58,0.011217622
2017-08-07,11054.41,0.004665057,3505.8,-0.000459028,49.39,-0.00383219
2017-08-08,11079.79,0.002295916,3515.63,0.002803925,49.17,-0.004454343
2017-08-09,10962.6,-0.010576915,3468.45,-0.01342007,49.56,0.007931666
2017-08-10,10782.2,-0.01645595,3433.54,-0.010065015,48.59,-0.019572236
2017-08-11,10572.97,-0.019405131,3406.34,-0.007921853,48.82,0.004733484
2017-08-14,10707.24,0.012699365,3450.66,0.013011032,47.59,-0.025194592
2017-08-15,10738,0.002872823,3461.91,0.003260246,47.55,-0.000840513
2017-08-16,10817.88,0.007439002,3484.57,0.00654552,46.78,-0.016193481
2017-08-17,10801.42,-0.001521555,3461.97,-0.006485736,47.09,0.006626764
2017-08-18,10693.65,-0.009977392,3446.03,-0.004604315,48.51,0.030155022
2017-08-21,10751.54,0.005413493,3423.53,-0.006529253,47.37,-0.023500309
2017-08-22,10954.92,0.01891636,3455.59,0.009364603,47.64,0.00569981
2017-08-24,11051,0.008770489,3444.73,0.001773962,47.43,-0.020243751
2017-08-25,11288.36,0.021478599,3438.55,-0.001794045,47.87,0.009276829
2017-08-28,11342.07,0.004757999,3421.03,-0.005095171,46.57,-0.027156883
2017-08-29,11296.08,-0.004054815,3388.22,-0.009590679,46.44,-0.002791497
2017-08-30,11374.46,0.00693869,3403.71,0.004571722,45.96,-0.010335917
2017-08-31,11295.44,-0.006947143,3421.47,0.005217836,47.23,0.027632724
2017-09-01,11285.55,-0.000875575,3443.88,0.006549816,47.29,0.001270379
2017-09-04,11182.67,-0.009116082,3429.98,-0.004036145,47.41,0.001901944
2017-09-05,11191.59,0.000797663,3420.86,-0.002658908,48.66,0.026365746
2017-09-06,11128.77,-0.005613143,3433.8,0.003782675,49.16,0.01027538
2017-09-07,11098.72,-0.002700209,3447.66,0.004036345,49.09,-0.001423922
2017-09-08,11149.64,0.004587916,3447.69,8.70E-06,47.48,-0.032796904
2017-09-11,11221.13,0.006411866,3495.19,0.013777341,48.07,0.012426285
2017-09-12,11242.06,0.001865231,3512.56,0.004969687,48.23,0.003328479
2017-09-13,11187.07,-0.004891452,3523.14,0.003012048,49.3,0.022185362
2017-09-14,11101.14,-0.007681189,3526.48,0.000948018,49.89,0.011967546
2017-09-15,11067.55,-0.003025815,3515.55,-0.003099408,49.89,0
2017-09-18,11195.98,0.011604194,3526.74,0.003183001,49.91,0.000400882
2017-09-19,11125.71,-0.00627636,3531.18,0.001258953,49.48,-0.008615508
2017-09-20,11173.51,0.004296355,3525.55,-0.001594368,50.41,0.018795473
2017-09-21,11198.32,0.00222043,3539.59,0.003982357,50.55,0.002777227
2017-09-22,11109,-0.007976196,3541.42,0.000517009,50.66,0.002176063
2017-09-25,10912.46,-0.017691961,3537.81,-0.001019365,52.22,0.030793525
2017-09-26,10968.39,0.005125334,3536.38,-0.000404205,51.88,-0.006510915
2017-09-27,11035.78,0.006144019,3555.17,0.005313343,52.14,0.005011565
2017-09-28,10874.52,-0.01461247,3563.64,0.002382446,51.56,-0.011123897
2017-09-29,10910.04,0.003266351,3594.85,0.008757899,51.67,0.002133437
2017-10-03,11305.38,0.036236347,3605.73,0.000843814,50.42,-0.003163306
2017-10-04,11397.17,0.008119143,3594.91,-0.003000779,49.98,-0.008726696
2017-10-06,11459.09,0.005432928,3603.32,-0.002828252,49.29,-0.029533373
2017-10-09,11385.38,-0.006432448,3610.5,0.001992607,49.58,0.005883546
2017-10-10,11418.76,0.00293183,3598.79,-0.003243318,50.92,0.027027027
2017-10-11,11411.41,-0.000643678,3607.39,0.002389692,51.3,0.007462687
2017-10-12,11500.34,0.007793077,3605.54,-0.000512836,50.6,-0.013645224
2017-10-13,11519.81,0.001692993,3604.55,-0.000274577,51.45,0.016798419
2017-10-16,11602.92,0.007214529,3606.27,0.000477175,51.87,0.008163265
2017-10-17,11568.31,-0.00298287,3607.77,0.000415942,51.88,0.00019279
2017-10-18,11621.95,0.004636805,3619.65,0.003292893,52.04,0.00308404
2017-10-19,11357.45,-0.022758659,3602.08,-0.00485406,51.29,-0.014411991
2017-10-20,11558.35,0.01768883,3605.09,0.000835628,51.47,0.003509456
2017-10-23,11491.07,-0.0058209,3608.87,0.001048518,51.9,0.008354381
2017-10-24,11405.55,-0.007442301,3610.69,0.000504313,52.47,0.010982659
2017-10-25,11493.3,0.007693623,3591.46,-0.005325852,52.18,-0.005526968
2017-10-26,11446.21,-0.00409717,3637.2,0.012735768,52.64,0.008815638
2017-10-27,11643.57,0.017242389,3652.23,0.0041323,53.9,0.02393617
2017-10-30,11563.38,-0.006887063,3662.18,0.002724363,54.15,0.004638219
2017-10-31,11507.72,-0.004813471,3673.95,0.003213933,54.38,0.004247461
2017-11-01,11636.49,0.011189879,3697.4,0.006382776,54.3,-0.001471129
2017-11-02,11598.36,-0.003276761,3688.8,-0.002325959,54.54,0.00441989
2017-11-03,11602.4,0.000348325,3689.96,0.000314465,55.64,0.020168684
2017-11-06,11524.64,-0.006702062,3682.36,-0.002059643,57.35,0.030733285
2017-11-07,11645.53,0.010489699,3658.77,-0.006406218,57.2,-0.002615519
2017-11-08,11576.13,-0.005959368,3655.04,-0.001019468,56.81,-0.006818182
2017-11-09,11744.54,0.01454804,3612.5,-0.011638724,57.17,0.006336913
2017-11-10,11745.81,0.000108135,3593.76,-0.005187543,56.74,-0.007521427
2017-11-13,11684.51,-0.005218882,3574.52,-0.005353724,56.76,0.000352485
2017-11-14,11601.69,-0.007088017,3556.38,-0.005074807,55.7,-0.018675123
2017-11-15,11412.75,-0.016285558,3545.72,-0.00299743,55.33,-0.006642729
2017-11-16,11533.96,0.010620578,3564.8,0.005381136,55.14,-0.003433942
2017-11-17,11608.73,0.006482596,3547.46,-0.004864228,56.55,0.025571273
2017-11-20,11538.28,-0.006068709,3561.41,0.003932391,56.09,-0.008134394
2017-11-21,11874.37,0.029128258,3579.32,0.005028907,56.83,0.013193083
2017-11-22,11958.63,0.007095955,3562.65,-0.004657309,58.02,0.020939645
2017-11-23,11737.06,-0.018528042,3572.07,0.002644099,58.38,0.006204757
2017-11-24,11908.19,0.014580312,3581.23,0.002564339,58.95,0.009763618
2017-11-27,11772.27,-0.011413993,3564.02,-0.004805611,58.11,-0.014249364
2017-11-28,11705.58,-0.005665008,3583.49,0.005462932,57.99,-0.002065049
2017-11-29,11647.98,-0.00492073,3589.91,0.00179155,57.3,-0.011898603
2017-11-30,11475.72,-0.01478883,3569.93,-0.005565599,57.4,0.001745201
2017-12-01,11449.43,-0.002290924,3527.55,-0.011871381,58.36,0.016724739
2017-12-04,11518.07,0.005995058,3576.22,0.013797111,57.47,-0.015250171
2017-12-05,11484.69,-0.002898055,3570.57,-0.00157988,57.62,0.002610057
2017-12-06,11162.58,-0.028046904,3561.57,-0.002520606,55.96,-0.028809441
2017-12-07,11150.73,-0.001061583,3573.13,0.00324576,56.69,0.013045032
2017-12-08,11289.57,0.012451203,3591.45,0.005127157,57.36,0.011818663
2017-12-11,11431.62,0.01258241,3582.21,-0.002572777,57.99,0.010983264
2017-12-12,11312.57,-0.010414097,3600.35,0.005063913,57.14,-0.0146577
2017-12-13,11519.79,0.018317677,3581.75,-0.005166164,56.6,-0.009450473
2017-12-14,11531.73,0.001036477,3556.22,-0.007127801,57.04,0.007773852
2017-12-15,11365.92,-0.014378588,3560.53,0.001211961,57.3,0.004558205
2017-12-18,11415.13,0.00432961,3609.42,0.013731102,57.16,-0.002443281
2017-12-19,11541.88,0.011103684,3582.22,-0.007535837,57.46,0.005248425
2017-12-20,11505.88,-0.003119076,3552.65,-0.008254658,58.09,0.010964149
2017-12-21,11596.94,0.007914214,3570.78,0.005103233,58.36,0.00464796
2017-12-22,11653.08,0.004840932,3553.39,-0.004870084,58.47,0.001884853
2017-12-27,11617.75,-0.003031816,3550.17,-0.000906177,59.64,-0.005502751
2017-12-28,11683.99,0.00570162,3524.31,-0.007284158,59.84,0.003353454
2017-12-29,11709.3,0.002166212,3503.96,-0.00577418,60.42,0.009692513
2018-01-02,12068.99,0.030718318,3490.19,-0.003929839,60.37,0.002158035
2018-01-03,12088.99,0.001657139,3509.88,0.005641527,61.63,0.020871294
2018-01-04,12203.55,0.009476391,3568.88,0.016809691,62.01,0.006165828
2018-01-05,12211.63,0.000662102,3607.63,0.010857748,61.44,-0.009192066
2018-01-08,12235.19,0.001929308,3616.45,0.002444818,61.73,0.004720052
