Date,WTICL_sigma,HSCEI_sigma,STOXX50E_sigma,WTI-HSCEI,WTI-STOXX50E,HSCEI-STOXX50E
2017-06-21,0.022490938,0.009274598,0.008505517,7.12E-06,1.42E-05,2.31E-05
2017-06-22,0.023022859,0.009409907,0.008380423,9.54E-06,1.51E-05,2.32E-05
2017-06-23,0.022338018,0.00911946,0.008003956,9.22E-06,1.44E-05,2.15E-05
2017-06-26,0.021677558,0.008915782,0.008166341,9.18E-06,1.42E-05,2.13E-05
2017-06-27,0.021040134,0.009019604,0.007768677,1.05E-05,1.41E-05,2.10E-05
2017-06-28,0.020421573,0.008917446,0.008459846,9.06E-06,1.28E-05,2.29E-05
2017-06-29,0.019828171,0.009160164,0.008185616,7.35E-06,1.22E-05,2.27E-05
2017-06-30,0.019258383,0.008940599,0.010963982,7.31E-06,1.39E-05,2.76E-05
2017-07-03,0.018701366,0.009046474,0.011665691,4.43E-06,1.11E-05,3.05E-05
2017-07-04,0.018164753,0.008927414,0.010901528,6.04E-06,1.50E-05,2.88E-05
2017-07-05,0.017654474,0.009275731,0.01083684,5.90E-06,1.48E-05,3.00E-05
2017-07-06,0.020562675,0.009258638,0.010301689,9.95E-07,1.63E-05,2.83E-05
2017-07-07,0.0199652,0.009157702,0.010468564,7.35E-07,1.58E-05,2.87E-05
2017-07-10,0.021565957,0.009423848,0.009919827,5.93E-06,1.62E-05,2.76E-05
2017-07-11,0.020934261,0.009333862,0.009388816,5.67E-06,1.55E-05,2.56E-05
2017-07-12,0.020321435,0.00985899,0.009513508,1.06E-05,1.46E-05,2.49E-05
2017-07-13,0.01973207,0.009916149,0.008932285,1.20E-05,1.56E-05,2.52E-05
2017-07-14,0.019162548,0.010208556,0.00848643,1.51E-05,1.54E-05,2.51E-05
2017-07-17,0.018614199,0.010037013,0.008180112,1.52E-05,1.46E-05,2.37E-05
2017-07-18,0.01890184,0.009891074,0.008224212,1.44E-05,1.56E-05,2.32E-05
2017-07-19,0.018363274,0.009713327,0.009577311,1.34E-05,1.59E-05,2.68E-05
2017-07-20,0.017840948,0.009781306,0.009057957,1.55E-05,1.63E-05,2.62E-05
2017-07-21,0.017837339,0.009529197,0.008660764,1.53E-05,1.59E-05,2.44E-05
2017-07-24,0.01899268,0.009548602,0.010494405,1.83E-05,2.64E-05,3.06E-05
2017-07-25,0.018449416,0.009344379,0.009944187,1.79E-05,2.45E-05,2.84E-05
2017-07-26,0.017917632,0.009252237,0.009396821,1.47E-05,2.51E-05,2.61E-05
2017-07-27,0.017409946,0.00912113,0.008901312,1.53E-05,2.44E-05,2.47E-05
2017-07-28,0.01692417,0.008910789,0.008482242,1.48E-05,2.28E-05,2.30E-05
2017-07-31,0.016452352,0.009207358,0.009223158,1.23E-05,2.21E-05,2.68E-05
2017-08-01,0.015998287,0.009169133,0.009578993,1.29E-05,2.15E-05,2.69E-05
2017-08-02,0.017091109,0.009631331,0.009044213,7.22E-06,1.87E-05,2.82E-05
2017-08-03,0.016615321,0.009410505,0.009399876,7.38E-06,1.82E-05,2.82E-05
2017-08-04,0.016984245,0.009393561,0.00892848,8.58E-06,1.75E-05,2.65E-05
2017-08-07,0.016511243,0.009081124,0.008416995,8.14E-06,1.81E-05,2.37E-05
2017-08-08,0.016314724,0.008964737,0.008104948,7.78E-06,1.74E-05,2.25E-05
2017-08-09,0.016171699,0.008755291,0.007730499,7.50E-06,1.64E-05,2.10E-05
2017-08-10,0.015727682,0.009135266,0.009634817,6.02E-06,1.72E-05,2.96E-05
2017-08-11,0.016785751,0.009878914,0.010729879,1.31E-05,2.42E-05,3.77E-05
2017-08-14,0.016321899,0.010775176,0.011363928,1.17E-05,2.43E-05,4.49E-05
2017-08-15,0.0178166,0.010910909,0.010638222,7.04E-06,1.87E-05,4.41E-05
2017-08-16,0.017352277,0.010624301,0.010053007,6.86E-06,1.75E-05,4.06E-05
2017-08-17,0.018078122,0.010543954,0.009491358,5.23E-06,1.56E-05,3.84E-05
2017-08-18,0.017568933,0.010267618,0.010011742,4.98E-06,1.54E-05,3.93E-05
2017-08-21,0.017068949,0.010526915,0.010189697,-1.32E-07,1.28E-05,4.14E-05
2017-08-22,0.018393375,0.010366615,0.010652662,-1.95E-06,1.75E-05,4.16E-05
2017-08-24,0.017873531,0.010796678,0.010017641,3.18E-07,1.72E-05,4.22E-05
2017-08-25,0.018902154,0.010763348,0.009497063,-2.29E-06,1.67E-05,3.98E-05
2017-08-28,0.01836321,0.011284484,0.009293856,1.48E-06,1.59E-05,3.88E-05
2017-08-29,0.019934255,0.011056054,0.009611669,-2.08E-07,2.05E-05,3.86E-05
2017-08-30,0.019540203,0.010905352,0.010629236,3.06E-07,2.29E-05,4.23E-05
2017-08-31,0.019729891,0.010788767,0.010034339,-4.52E-07,2.13E-05,3.98E-05
2017-09-01,0.019155174,0.010829998,0.009484844,-3.26E-06,2.18E-05,3.68E-05
2017-09-04,0.018610219,0.010499779,0.008970384,-2.73E-06,2.04E-05,3.34E-05
2017-09-05,0.018084161,0.010692025,0.009151224,-2.67E-06,2.03E-05,3.50E-05
2017-09-06,0.01756766,0.010331462,0.009106372,-1.86E-06,1.83E-05,3.35E-05
2017-09-07,0.017074873,0.010315108,0.008644899,-2.48E-06,1.77E-05,3.12E-05
2017-09-08,0.016679392,0.01012189,0.008218336,-2.00E-06,1.65E-05,2.88E-05
2017-09-11,0.018798289,0.009948474,0.007857639,-4.44E-06,1.75E-05,2.70E-05
2017-09-12,0.018261857,0.009860734,0.007414236,-2.58E-06,1.85E-05,2.58E-05
2017-09-13,0.017747454,0.009587727,0.007074604,-2.01E-06,1.76E-05,2.39E-05
2017-09-14,0.017244153,0.009566322,0.006775695,-3.49E-06,1.74E-05,2.25E-05
2017-09-15,0.016761933,0.009719187,0.006515021,-4.72E-06,1.65E-05,2.16E-05
2017-09-18,0.016300602,0.009576911,0.006747465,-4.19E-06,1.66E-05,2.22E-05
2017-09-19,0.015854905,0.009730398,0.006470688,-3.60E-06,1.56E-05,2.19E-05
2017-09-20,0.016044081,0.009787015,0.00622901,-2.37E-06,1.51E-05,2.09E-05
2017-09-21,0.015600494,0.009618906,0.00624955,-6.20E-07,1.41E-05,2.04E-05
2017-09-22,0.015177714,0.009373077,0.006001067,-2.19E-07,1.35E-05,1.92E-05
2017-09-25,0.014769406,0.009554731,0.005797633,-3.31E-07,1.28E-05,1.86E-05
2017-09-26,0.014364479,0.010355903,0.005760886,-9.94E-06,1.14E-05,1.98E-05
2017-09-27,0.014443916,0.010192623,0.00563462,-9.91E-06,1.14E-05,1.89E-05
2017-09-28,0.014059136,0.01008073,0.005416432,-8.57E-06,1.11E-05,1.83E-05
2017-09-29,0.014505696,0.010647881,0.00523615,-5.76E-06,1.06E-05,1.76E-05
2017-10-03,0.014119897,0.01039162,0.005015474,-5.00E-06,1.01E-05,1.65E-05
2017-10-04,0.013954278,0.011615114,0.004872889,-6.42E-06,9.72E-06,1.68E-05
2017-10-06,0.014217943,0.011509441,0.005207527,-7.15E-06,1.11E-05,1.73E-05
2017-10-09,0.01617258,0.011296903,0.005491423,-9.96E-06,1.47E-05,1.75E-05
2017-10-10,0.01572927,0.011278488,0.005309516,-9.85E-06,1.41E-05,1.67E-05
2017-10-11,0.015293401,0.010974548,0.005652974,-7.57E-06,1.26E-05,1.71E-05
2017-10-12,0.014879295,0.010622765,0.00545736,-6.85E-06,1.22E-05,1.59E-05
2017-10-13,0.015494902,0.010557456,0.005367165,-8.31E-06,1.26E-05,1.55E-05
2017-10-16,0.015070639,0.010240882,0.005247343,-7.00E-06,1.19E-05,1.47E-05
2017-10-17,0.014663771,0.010171555,0.005093353,-5.44E-06,1.13E-05,1.42E-05
2017-10-18,0.014273399,0.010003022,0.004949475,-4.92E-06,1.08E-05,1.36E-05
2017-10-19,0.013894984,0.009837883,0.004790877,-4.16E-06,1.04E-05,1.31E-05
2017-10-20,0.014607322,0.010964667,0.005441137,1.73E-06,1.38E-05,1.83E-05
2017-10-23,0.014217638,0.011306646,0.005271909,3.02E-06,1.31E-05,1.82E-05
2017-10-24,0.013839175,0.011250122,0.005111695,2.30E-06,1.25E-05,1.74E-05
2017-10-25,0.013472288,0.011296619,0.004965956,1.07E-06,1.19E-05,1.69E-05
2017-10-26,0.013506826,0.01119053,0.005683822,6.58E-07,1.41E-05,1.80E-05
2017-10-27,0.013151661,0.011035102,0.005402555,2.34E-07,1.44E-05,1.51E-05
2017-10-30,0.012802675,0.01135352,0.0052089,7.07E-06,1.48E-05,1.59E-05
2017-10-31,0.012472012,0.011359986,0.005038944,6.43E-06,1.41E-05,1.51E-05
2017-11-01,0.012152199,0.011238922,0.004875523,5.94E-06,1.35E-05,1.41E-05
2017-11-02,0.01192459,0.011284304,0.004696217,5.75E-06,1.24E-05,1.45E-05
2017-11-03,0.011622315,0.01107403,0.004934145,5.35E-06,1.24E-05,1.51E-05
2017-11-06,0.011324002,0.010674672,0.004800874,5.06E-06,1.16E-05,1.42E-05
2017-11-07,0.011031344,0.010706963,0.00498984,1.48E-06,9.90E-06,1.50E-05
2017-11-08,0.010925144,0.01075167,0.00589623,1.26E-06,1.17E-05,1.61E-05
2017-11-09,0.011142921,0.010733965,0.00585282,2.09E-06,1.20E-05,1.61E-05
2017-11-10,0.010864787,0.010951899,0.007653451,3.72E-06,1.30E-05,1.66E-05
2017-11-13,0.011139124,0.010556561,0.008127324,3.81E-06,1.48E-05,1.71E-05
2017-11-14,0.010863271,0.010503902,0.008587539,3.75E-06,1.52E-05,1.85E-05
2017-11-15,0.012040257,0.010569376,0.008963713,6.60E-06,1.91E-05,2.02E-05
2017-11-16,0.01220779,0.011217142,0.008985805,8.82E-06,1.97E-05,2.21E-05
2017-11-17,0.012125454,0.011239442,0.008521257,8.29E-06,1.83E-05,2.19E-05
2017-11-20,0.01180911,0.011085564,0.008869841,1.02E-05,1.57E-05,2.19E-05
2017-11-21,0.012099728,0.011056386,0.008426202,1.12E-05,1.48E-05,2.04E-05
2017-11-22,0.011788675,0.01190568,0.008008902,1.73E-05,1.47E-05,2.24E-05
2017-11-23,0.011484782,0.011740908,0.008368188,1.83E-05,1.30E-05,2.25E-05
2017-11-24,0.01119588,0.012464852,0.007974584,1.65E-05,1.24E-05,2.16E-05
2017-11-27,0.010914838,0.012586213,0.007612084,1.81E-05,1.20E-05,2.13E-05
2017-11-28,0.011723332,0.01280429,0.008028124,2.20E-05,1.47E-05,2.38E-05
2017-11-29,0.011553817,0.012654514,0.007638207,2.15E-05,1.37E-05,2.19E-05
2017-11-30,0.012149717,0.012467949,0.007307477,2.29E-05,1.34E-05,2.06E-05
2017-12-01,0.01184119,0.012906471,0.007871934,2.22E-05,1.38E-05,2.43E-05
2017-12-04,0.011537141,0.012547052,0.009471734,2.00E-05,1.16E-05,2.85E-05
2017-12-05,0.012404118,0.012300461,0.008900687,1.93E-05,8.09E-06,2.71E-05
2017-12-06,0.012087088,0.01201144,0.008714972,1.82E-05,7.87E-06,2.61E-05
2017-12-07,0.014082898,0.013355559,0.008685365,3.67E-05,1.04E-05,2.91E-05
2017-12-08,0.013707211,0.012897327,0.008261939,3.38E-05,1.05E-05,2.68E-05
2017-12-11,0.013344373,0.012902796,0.007856665,3.44E-05,1.08E-05,2.63E-05
2017-12-12,0.012993754,0.012913533,0.007904148,3.49E-05,1.02E-05,2.58E-05
2017-12-13,0.013758796,0.013050056,0.007526919,3.90E-05,9.08E-06,2.38E-05
2017-12-14,0.014085302,0.01329856,0.008008001,3.72E-05,1.09E-05,2.37E-05
2017-12-15,0.013711435,0.012804761,0.008768156,3.46E-05,1.07E-05,2.49E-05
2017-12-18,0.013351075,0.013197091,0.008354484,3.30E-05,1.02E-05,2.40E-05
2017-12-19,0.013156997,0.012844627,0.007873274,3.13E-05,8.98E-06,2.25E-05
2017-12-20,0.012814574,0.012795907,0.00871393,3.09E-05,9.03E-06,2.31E-05
2017-12-21,0.012481243,0.012492448,0.009595815,2.85E-05,8.08E-06,2.53E-05
2017-12-22,0.012160988,0.012329214,0.009083766,2.77E-05,8.10E-06,2.43E-05
2017-12-27,0.011852048,0.012046764,0.009384688,2.63E-05,8.19E-06,2.42E-05
2017-12-28,0.011938339,0.01177988,0.009059938,2.59E-05,8.28E-06,2.31E-05
2017-12-29,0.011636008,0.011563714,0.009749048,2.49E-05,8.38E-06,2.36E-05
2018-01-02,0.01134104,0.011212675,0.010133014,2.35E-05,7.63E-06,2.37E-05
2018-01-03,0.011058155,0.012125198,0.010196713,2.45E-05,7.58E-06,2.23E-05
2018-01-04,0.010777446,0.011722443,0.009630155,2.27E-05,8.96E-06,2.07E-05
2018-01-05,0.01051086,0.011668149,0.009022231,2.27E-05,9.87E-06,2.13E-05
2018-01-08,0.010927875,0.011249577,0.008511037,2.24E-05,8.04E-06,1.94E-05
2018-01-09,0.010657093,0.010905786,0.008107827,2.11E-05,7.83E-06,1.81E-05
2018-01-10,0.010389303,0.010569948,0.007741441,1.97E-05,7.82E-06,1.69E-05
2018-01-11,0.010133551,0.010295692,0.007956434,1.89E-05,7.30E-06,1.69E-05
2018-01-12,0.009887915,0.009944464,0.008223062,1.77E-05,7.21E-06,1.70E-05
2018-01-15,0.009648325,0.010186577,0.00782318,1.90E-05,7.44E-06,1.75E-05
2018-01-16,0.009416379,0.009830949,0.007522478,1.77E-05,7.06E-06,1.64E-05
2018-01-17,0.010380616,0.010584471,0.007192087,1.25E-05,6.63E-06,1.74E-05
2018-01-18,0.010127273,0.010461379,0.007287574,1.24E-05,6.51E-06,1.72E-05
2018-01-19,0.009883252,0.010826755,0.006979241,1.22E-05,6.22E-06,1.74E-05
2018-01-22,0.010311645,0.010694309,0.006648818,1.16E-05,5.01E-06,1.70E-05
2018-01-23,0.010061119,0.010379086,0.006368842,1.11E-05,4.98E-06,1.60E-05
2018-01-24,0.009813451,0.010930162,0.006128934,1.61E-05,5.23E-06,1.65E-05
2018-01-25,0.00957259,0.010927845,0.007198998,1.76E-05,3.05E-06,1.75E-05
2018-01-26,0.009430027,0.01160685,0.007455397,1.83E-05,3.37E-06,2.01E-05
2018-01-29,0.009203792,0.01223921,0.007114442,2.17E-05,4.06E-06,2.16E-05
2018-01-30,0.009631012,0.012061986,0.007011133,2.27E-05,4.51E-06,2.11E-05
2018-01-31,0.010647091,0.012848313,0.008358868,3.08E-05,9.47E-06,3.00E-05
2018-02-01,0.010385521,0.012874273,0.00798161,3.04E-05,9.00E-06,2.87E-05
2018-02-02,0.010127415,0.012950188,0.009034943,2.66E-05,6.95E-06,3.38E-05
2018-02-05,0.010255311,0.012755431,0.011092642,2.57E-05,1.02E-05,3.75E-05
2018-02-06,0.011558552,0.012528275,0.012469411,2.89E-05,1.78E-05,4.20E-05
2018-02-07,0.012150187,0.01610107,0.015746285,4.50E-05,2.88E-05,8.94E-05
2018-02-08,0.013831,0.016644854,0.014575424,5.79E-05,2.22E-05,7.91E-05
2018-02-09,0.014225649,0.016184121,0.017229275,5.78E-05,3.08E-05,9.05E-05
2018-02-12,0.016384526,0.017957094,0.018341024,8.74E-05,4.55E-05,0.000112181
2018-02-13,0.015935561,0.017170113,0.016946182,8.06E-05,4.13E-05,9.85E-05
2018-02-14,0.015598584,0.016766201,0.016979608,7.62E-05,4.08E-05,9.50E-05
2018-02-15,0.015168289,0.016919616,0.015755497,7.86E-05,3.92E-05,9.03E-05
2018-02-20,0.014756682,0.017107392,0.01467526,7.90E-05,3.66E-05,8.57E-05
2018-02-21,0.014913283,0.017030975,0.013683487,7.95E-05,3.36E-05,7.79E-05
2018-02-22,0.014750373,0.017254938,0.013052321,7.73E-05,3.19E-05,7.39E-05
2018-02-23,0.014350809,0.017256218,0.012272934,7.07E-05,2.91E-05,6.91E-05
2018-02-26,0.013966455,0.017170629,0.01154729,6.98E-05,2.71E-05,6.49E-05
2018-02-27,0.013597281,0.016725943,0.010858458,6.61E-05,2.54E-05,5.98E-05
2018-02-28,0.014294179,0.016892852,0.010493305,7.16E-05,2.60E-05,5.84E-05
2018-03-01,0.015586931,0.017445793,0.01076893,8.45E-05,3.09E-05,6.29E-05
2018-03-02,0.015934476,0.016819639,0.012000723,8.18E-05,3.69E-05,6.61E-05
2018-03-05,0.015499846,0.017199217,0.014926307,7.90E-05,4.14E-05,8.83E-05
2018-03-06,0.015073705,0.017509324,0.013900973,7.09E-05,3.99E-05,8.05E-05
2018-03-07,0.014669502,0.017844108,0.01304034,6.91E-05,3.65E-05,7.62E-05
2018-03-08,0.016064602,0.017697225,0.012220282,7.65E-05,3.46E-05,6.95E-05
2018-03-09,0.01689043,0.017424714,0.011437023,7.49E-05,3.08E-05,6.53E-05
2018-03-12,0.016413195,0.016966047,0.010791208,7.15E-05,2.87E-05,6.00E-05
2018-03-13,0.016763607,0.017108681,0.010197961,6.91E-05,2.73E-05,5.74E-05
2018-03-14,0.017073071,0.016507889,0.01111996,6.67E-05,3.19E-05,5.93E-05
2018-03-15,0.01659957,0.016093203,0.010788727,6.24E-05,3.00E-05,5.61E-05
2018-03-16,0.016142443,0.015508141,0.010162146,5.82E-05,2.79E-05,5.09E-05
2018-03-19,0.015695511,0.01508102,0.009589152,5.30E-05,2.74E-05,4.61E-05
2018-03-20,0.015576521,0.01451917,0.011090278,5.03E-05,3.19E-05,5.08E-05
2018-03-21,0.015147775,0.014228807,0.010451306,4.54E-05,3.06E-05,4.63E-05
2018-03-22,0.014731201,0.014018643,0.010381679,3.96E-05,2.74E-05,4.56E-05
2018-03-23,0.015328825,0.013911253,0.012349897,4.18E-05,3.71E-05,5.49E-05
2018-03-26,0.014907364,0.014862613,0.013984922,3.27E-05,3.31E-05,7.10E-05
2018-03-27,0.01485428,0.014471658,0.013981587,3.12E-05,3.35E-05,6.84E-05
2018-03-28,0.014770326,0.01421969,0.013027297,2.98E-05,3.02E-05,6.34E-05
2018-03-29,0.015365243,0.015173085,0.012220283,3.71E-05,2.85E-05,6.03E-05
2018-04-03,0.014948272,0.014560793,0.011449312,3.43E-05,2.72E-05,5.38E-05
2018-04-04,0.014545591,0.014430121,0.011455928,3.41E-05,2.60E-05,5.22E-05
2018-04-06,0.014294037,0.015277496,0.011108129,3.53E-05,2.49E-05,5.34E-05
2018-04-09,0.015715586,0.01501064,0.011460171,3.38E-05,3.06E-05,5.28E-05
2018-04-10,0.01528202,0.014738926,0.010813476,3.43E-05,2.84E-05,4.91E-05
2018-04-11,0.014859117,0.014993134,0.010183321,4.17E-05,2.87E-05,4.85E-05
2018-04-12,0.014455077,0.014374336,0.010492039,3.81E-05,2.65E-05,4.78E-05
2018-04-13,0.014070384,0.013967734,0.009888815,3.56E-05,2.47E-05,4.32E-05
2018-04-16,0.013698094,0.013545295,0.009383874,3.32E-05,2.29E-05,3.97E-05
2018-04-17,0.01465519,0.014294972,0.009223532,4.20E-05,2.45E-05,4.12E-05
2018-04-18,0.01426354,0.014260716,0.008697214,3.97E-05,2.31E-05,3.65E-05
2018-04-19,0.013876001,0.013965938,0.008268943,3.92E-05,2.24E-05,3.43E-05
2018-04-20,0.013678462,0.014283629,0.00808183,3.79E-05,2.16E-05,3.33E-05
2018-04-23,0.013320357,0.014636453,0.00771419,3.69E-05,2.02E-05,3.18E-05
2018-04-24,0.012973113,0.014309423,0.007348683,3.46E-05,1.90E-05,2.90E-05
2018-04-25,0.013661725,0.014572497,0.007142248,3.19E-05,1.94E-05,2.82E-05
2018-04-26,0.013302782,0.014727837,0.007982322,3.00E-05,2.02E-05,3.31E-05
2018-04-27,0.012956744,0.014854403,0.00759325,2.88E-05,1.89E-05,3.03E-05
2018-04-30,0.012691808,0.014634027,0.007251012,2.74E-05,1.76E-05,2.90E-05
2018-05-02,0.012363925,0.014944668,0.006922842,2.90E-05,1.69E-05,2.96E-05
2018-05-03,0.012045485,0.015007926,0.00661919,2.62E-05,1.64E-05,2.73E-05
2018-05-04,0.011738277,0.015263881,0.007473624,2.39E-05,1.68E-05,3.28E-05
2018-05-07,0.011436745,0.015276643,0.007120618,1.96E-05,1.71E-05,2.99E-05
2018-05-08,0.011146378,0.014888144,0.006811751,1.97E-05,1.66E-05,2.82E-05
2018-05-09,0.012732609,0.014880942,0.006816985,1.58E-05,1.92E-05,2.76E-05
2018-05-10,0.012395032,0.014390789,0.006534037,1.57E-05,1.87E-05,2.58E-05
2018-05-11,0.012078121,0.013955385,0.006298229,1.50E-05,1.75E-05,2.41E-05
2018-05-14,0.012446567,0.013758152,0.006250243,1.40E-05,1.80E-05,2.34E-05
2018-05-15,0.012127782,0.013870934,0.00603357,1.46E-05,1.69E-05,2.26E-05
2018-05-16,0.011818809,0.013819234,0.00588935,1.35E-05,1.60E-05,2.20E-05
2018-05-17,0.011520599,0.013274561,0.005754477,1.27E-05,1.52E-05,2.07E-05
2018-05-18,0.011232799,0.013551595,0.005504836,1.25E-05,1.39E-05,1.78E-05
2018-05-21,0.011144418,0.01325847,0.006145263,1.19E-05,1.55E-05,1.87E-05
2018-05-23,0.010863663,0.01276919,0.005982537,1.10E-05,1.44E-05,1.76E-05
2018-05-24,0.010868931,0.013588433,0.007970707,1.28E-05,1.94E-05,3.02E-05
2018-05-25,0.011800445,0.01324614,0.008494312,1.21E-05,2.37E-05,3.07E-05
2018-05-28,0.014843771,0.013252718,0.008376865,2.05E-05,2.85E-05,3.05E-05
2018-05-29,0.014762095,0.012949619,0.009469779,1.95E-05,3.23E-05,3.24E-05
2018-05-30,0.014696054,0.01323877,0.011571566,2.06E-05,3.95E-05,4.37E-05
2018-05-31,0.014296681,0.01370064,0.010900477,1.48E-05,3.68E-05,4.10E-05
2018-06-01,0.015214094,0.013886932,0.011862049,1.10E-05,4.48E-05,4.10E-05
2018-06-04,0.016192944,0.013460328,0.011086263,1.05E-05,3.97E-05,3.76E-05
2018-06-05,0.016955283,0.013718071,0.010451232,6.58E-06,3.77E-05,3.71E-05
2018-06-06,0.016483034,0.01319054,0.010449307,6.46E-06,3.58E-05,3.57E-05
2018-06-07,0.016916159,0.012741508,0.009897006,6.30E-06,3.45E-05,3.28E-05
2018-06-08,0.016442751,0.012656749,0.009441895,8.98E-06,3.16E-05,3.10E-05
2018-06-11,0.016200065,0.013387998,0.009516016,1.02E-05,3.15E-05,3.38E-05
2018-06-12,0.015755967,0.012867711,0.008975084,9.74E-06,2.95E-05,3.05E-05
2018-06-13,0.015327509,0.012472219,0.008746765,9.50E-06,2.78E-05,2.88E-05
2018-06-14,0.014913423,0.0128605,0.008335336,8.57E-06,2.59E-05,2.78E-05
2018-06-15,0.014513417,0.01279257,0.007856137,7.98E-06,2.40E-05,2.37E-05
2018-06-19,0.016268028,0.01270898,0.008487236,1.20E-05,3.15E-05,2.62E-05
2018-06-20,0.016692351,0.014262327,0.009524055,1.95E-05,3.76E-05,3.74E-05
2018-06-21,0.016227043,0.013717169,0.009048754,1.84E-05,3.47E-05,3.43E-05
2018-06-22,0.016530516,0.013921691,0.010276929,2.09E-05,4.15E-05,4.14E-05
2018-06-25,0.016060416,0.013497895,0.009659454,1.71E-05,4.28E-05,3.70E-05
2018-06-26,0.016141037,0.013670927,0.012772711,1.86E-05,5.72E-05,5.27E-05
2018-06-27,0.015687964,0.013615921,0.012041508,1.33E-05,5.05E-05,4.94E-05
2018-06-28,0.01525184,0.014420909,0.011291765,3.21E-06,4.81E-05,4.49E-05
2018-06-29,0.014838406,0.013897015,0.012093868,3.10E-06,4.81E-05,4.63E-05
2018-07-03,0.01443883,0.014116914,0.011335426,5.83E-06,4.46E-05,4.60E-05
2018-07-04,0.014055051,0.014668907,0.010635084,5.22E-06,4.07E-05,4.10E-05
2018-07-05,0.013685037,0.014967384,0.010062827,5.31E-06,3.74E-05,3.90E-05
2018-07-06,0.014536739,0.014942099,0.009485054,8.16E-06,3.47E-05,3.51E-05
2018-07-09,0.014146425,0.014367383,0.009005364,7.99E-06,3.22E-05,3.22E-05
2018-07-10,0.013773091,0.014340792,0.008554588,8.09E-06,2.98E-05,3.12E-05
2018-07-11,0.013411073,0.013961032,0.008137708,8.11E-06,2.76E-05,2.92E-05
2018-07-12,0.017328519,0.014348474,0.010227472,2.41E-05,5.69E-05,4.14E-05
2018-07-13,0.01687148,0.01411886,0.00964939,2.30E-05,5.17E-05,3.91E-05
2018-07-16,0.01640291,0.013589317,0.009152717,2.14E-05,4.77E-05,3.57E-05
2018-07-17,0.019300328,0.013289338,0.008946442,2.64E-05,5.37E-05,3.43E-05
2018-07-18,0.018750613,0.013410096,0.008508621,2.56E-05,4.93E-05,3.23E-05
2018-07-19,0.018216728,0.012960102,0.008061247,2.38E-05,4.59E-05,2.92E-05
2018-07-20,0.017701434,0.012774396,0.008290283,2.20E-05,4.48E-05,2.99E-05
2018-07-23,0.01720253,0.012902233,0.008421137,2.44E-05,4.31E-05,2.95E-05
2018-07-24,0.019612641,0.012576025,0.008296258,2.38E-05,4.79E-05,2.82E-05
2018-07-25,0.01904867,0.013040019,0.007861526,2.64E-05,4.45E-05,3.01E-05
2018-07-26,0.018503822,0.012896987,0.008171233,2.66E-05,4.38E-05,3.01E-05
2018-07-27,0.01798056,0.012687474,0.007719872,2.51E-05,4.00E-05,2.64E-05
2018-07-30,0.018449572,0.012282632,0.007356277,2.44E-05,3.77E-05,2.45E-05
2018-07-31,0.017922273,0.011827323,0.00769933,2.25E-05,3.64E-05,2.47E-05
2018-08-01,0.018892221,0.011507754,0.007348182,2.35E-05,3.50E-05,2.29E-05
2018-08-02,0.019544925,0.011370969,0.007755062,2.51E-05,3.90E-05,2.42E-05
2018-08-03,0.018979775,0.012338267,0.009283029,1.87E-05,4.01E-05,3.56E-05
2018-08-06,0.018921544,0.012093744,0.008807053,1.87E-05,3.74E-05,3.28E-05
2018-08-07,0.018382526,0.011656054,0.008397947,1.76E-05,3.46E-05,3.02E-05
2018-08-08,0.017864277,0.011856311,0.007974681,1.79E-05,3.20E-05,3.02E-05
2018-08-09,0.019881064,0.011533154,0.008089439,1.74E-05,3.70E-05,2.95E-05
2018-08-10,0.019425808,0.011549556,0.007737567,1.67E-05,3.45E-05,2.81E-05
2018-08-13,0.018867359,0.011550491,0.010843794,1.49E-05,3.91E-05,4.04E-05
2018-08-14,0.018778547,0.012130194,0.010983828,1.70E-05,3.98E-05,4.36E-05
2018-08-15,0.018394823,0.011800385,0.010402188,1.63E-05,3.70E-05,4.02E-05
2018-08-16,0.020223492,0.012582316,0.012230079,2.88E-05,5.50E-05,5.45E-05
2018-08-17,0.019638713,0.012420713,0.011486558,2.70E-05,5.05E-05,4.98E-05
2018-08-20,0.019074686,0.012067601,0.011048415,2.57E-05,4.70E-05,4.63E-05
2018-08-21,0.01853018,0.012070252,0.010404722,2.61E-05,4.35E-05,4.43E-05
2018-08-22,0.018002624,0.012014496,0.009823223,2.71E-05,4.07E-05,4.20E-05
2018-08-23,0.01749572,0.011986452,0.009313137,2.73E-05,3.77E-05,3.98E-05
2018-08-24,0.017013088,0.011737772,0.008901442,2.59E-05,3.50E-05,3.72E-05
2018-08-27,0.016538409,0.011499657,0.008467627,2.37E-05,3.26E-05,3.44E-05
2018-08-28,0.016083948,0.012134488,0.008020601,2.44E-05,3.01E-05,3.63E-05
2018-08-29,0.015985208,0.011843956,0.00803519,2.32E-05,3.01E-05,3.52E-05
2018-08-30,0.01554524,0.011484844,0.007668696,2.14E-05,2.82E-05,3.24E-05
2018-08-31,0.015121494,0.011703672,0.008484249,1.90E-05,2.85E-05,3.74E-05
2018-09-03,0.015167075,0.01178366,0.009878233,2.00E-05,3.40E-05,4.48E-05
2018-09-04,0.014758877,0.011693477,0.009378616,1.89E-05,3.14E-05,4.19E-05
2018-09-05,0.014602013,0.011541715,0.010573016,1.80E-05,3.52E-05,4.44E-05
2018-09-06,0.015452028,0.01254041,0.012073684,2.67E-05,4.58E-05,5.87E-05
